21;15;60;34;74;24;25;76;72;28;96;13;35;39;96;97;34;13;27;76;88;25;3;88;12;38;60;12;49;53;68;57;40;95;56;5;4;31;50;55;24;2;43;85;31;40;19;91;3;3;66;17;93;71;5;39;91;97;30;23;52;48;32;4;42;85;100;72;7;79;7;27;45;73;4;4;53;42;48;37;
74;31;83;71;44;44;73;65;96;72;38;52;15;1;12;62;47;39;67;79;49;20;60;31;55;7;11;74;19;54;92;47;24;60;71;10;22;12;47;36;36;96;70;67;88;1;3;0;74;94;2;99;41;50;45;12;84;23;16;14;59;97;73;9;94;23;92;19;47;30;25;46;10;50;30;3;93;2;55;52;
89;33;18;73;1;69;89;51;66;58;9;22;31;6;61;71;78;60;95;84;4;42;26;92;56;12;62;0;79;68;14;20;76;44;38;22;23;53;21;12;42;53;38;53;4;86;85;20;55;8;20;35;31;20;64;14;51;66;84;77;39;61;2;84;70;33;9;75;4;67;37;84;33;21;17;72;67;22;38;60;
49;47;92;89;62;85;87;59;18;9;45;48;24;72;99;19;19;72;92;98;31;62;74;52;87;18;81;1;13;96;49;16;55;99;21;25;88;52;41;67;73;74;25;50;94;63;32;3;77;20;52;65;52;6;34;58;70;61;19;12;73;38;56;31;62;1;77;32;78;53;60;90;57;6;50;73;43;79;70;43;
82;9;3;29;11;32;42;35;99;77;36;20;72;81;75;66;46;72;29;63;5;53;30;57;86;93;83;56;87;41;94;61;27;64;75;37;39;100;79;64;7;67;92;40;7;93;63;47;55;32;35;66;80;64;40;27;37;17;69;83;34;10;84;4;3;71;88;19;2;13;59;23;53;89;97;93;76;17;84;46;
85;58;43;22;65;39;3;72;93;61;44;51;23;57;66;48;25;43;0;51;35;89;95;53;82;74;1;48;45;68;51;77;94;1;11;36;50;29;5;50;7;49;71;46;64;59;75;77;10;69;17;23;62;35;100;16;43;93;77;96;74;52;91;16;55;47;76;93;96;53;27;97;6;57;93;68;81;97;70;60;
1;72;35;11;45;52;53;71;67;71;24;79;100;36;68;29;21;83;34;92;75;18;78;75;45;4;84;48;70;40;52;53;64;96;12;52;77;17;85;5;49;94;89;1;61;45;56;5;99;51;0;28;71;73;45;70;28;66;24;3;8;55;34;88;2;50;61;2;3;58;42;51;15;76;59;24;39;60;51;40;
91;29;63;5;26;33;36;20;14;73;58;42;80;9;78;5;28;94;39;72;50;48;22;35;82;2;55;28;84;66;54;69;66;68;57;47;39;75;24;50;3;47;88;18;39;40;33;72;8;68;83;75;12;81;74;88;44;27;3;72;47;64;35;52;45;77;47;78;3;80;9;64;35;96;98;91;48;22;59;17;
66;36;96;57;73;94;14;10;93;25;63;64;88;43;95;69;45;52;97;1;100;25;45;96;18;51;100;94;82;92;10;45;66;12;19;17;63;29;42;26;83;24;51;93;63;40;69;15;44;10;56;32;87;14;24;18;16;1;26;100;58;0;99;98;25;4;3;64;58;51;81;99;12;7;8;8;66;93;63;76;
25;34;56;48;25;92;72;19;70;53;39;71;75;89;89;25;51;88;0;45;67;75;41;39;73;34;67;38;32;23;2;37;63;96;99;93;36;99;99;30;6;32;90;43;34;21;74;92;58;30;69;13;72;19;41;79;3;25;11;84;10;47;18;98;0;8;32;66;70;15;42;25;28;20;19;0;27;40;70;55;
27;91;85;1;92;88;85;59;61;38;53;18;84;67;69;12;11;54;37;98;74;86;35;18;34;67;60;94;36;86;62;60;0;47;29;61;19;64;45;83;75;14;81;65;20;87;20;8;69;25;100;65;71;37;31;16;43;88;0;8;5;97;55;20;8;2;34;63;83;80;0;91;49;21;34;99;75;10;12;74;
61;36;22;71;53;24;40;89;50;3;79;95;92;53;44;91;30;90;17;39;93;89;14;49;43;25;82;37;19;17;43;66;89;49;60;23;70;44;5;20;33;62;22;92;26;9;80;21;24;82;61;23;66;51;54;59;40;96;92;74;76;26;73;36;28;41;64;7;24;35;79;24;70;33;65;15;70;99;39;47;
11;14;0;17;79;52;76;96;81;44;24;32;62;53;34;70;77;75;8;60;59;39;44;59;84;22;44;59;70;89;82;80;55;98;82;36;29;73;23;72;66;65;63;60;20;62;8;35;63;79;13;18;7;89;74;98;19;34;17;73;68;93;25;13;31;96;71;39;62;73;76;23;68;51;35;77;40;18;38;26;
48;19;88;12;81;67;91;4;85;14;80;72;53;13;78;41;93;17;78;12;7;59;77;74;63;41;35;27;26;85;56;64;7;73;84;35;33;21;82;58;53;54;5;84;57;11;61;33;65;42;3;44;5;43;56;10;57;75;53;88;94;15;68;79;60;10;77;79;67;68;48;93;71;44;48;64;95;39;64;70;
46;54;87;63;37;96;80;20;52;48;13;30;20;98;50;7;83;73;42;61;100;68;79;24;36;7;86;43;38;54;80;79;27;19;11;60;62;19;49;90;62;8;12;73;65;77;3;41;9;42;41;59;79;31;88;14;85;49;3;48;47;44;99;9;87;89;17;34;40;86;10;68;98;70;5;39;46;54;78;49;
39;89;50;32;58;28;77;66;60;84;77;27;1;89;46;94;89;100;65;60;96;51;37;40;85;32;70;40;90;20;82;16;56;13;51;56;33;27;21;35;73;30;86;8;42;66;96;52;87;79;99;96;67;100;90;95;26;79;4;87;44;15;98;83;18;54;24;20;82;20;4;85;99;93;57;71;88;88;24;1;
50;26;73;76;58;91;56;8;90;67;88;1;72;86;72;94;58;65;90;16;82;24;95;96;69;19;19;87;93;76;10;42;54;13;95;8;65;17;3;2;66;11;89;45;90;4;89;16;61;13;59;15;22;80;39;24;55;80;80;64;33;31;5;55;15;72;57;100;20;60;83;99;16;64;4;20;94;90;82;94;
82;31;86;60;2;70;26;24;93;36;95;64;37;60;79;25;77;89;21;66;3;12;23;54;20;44;47;44;89;56;35;18;28;67;0;100;54;9;98;39;48;100;79;89;16;83;79;15;54;79;6;55;64;75;23;70;74;94;50;0;34;74;32;25;48;82;42;74;53;38;9;51;52;73;95;57;95;61;81;93;
80;46;57;24;63;29;1;89;84;82;81;91;8;98;40;48;71;98;51;89;2;90;48;30;37;44;71;62;11;31;98;37;48;39;34;73;70;68;23;35;54;42;16;18;70;76;95;36;10;60;11;97;92;67;61;26;28;78;76;71;86;43;25;16;4;19;81;3;62;27;0;74;78;65;54;92;27;73;81;63;
0;18;96;48;36;17;32;66;46;90;63;30;21;67;19;57;1;57;67;34;93;78;21;18;96;1;34;65;78;1;4;38;84;34;7;66;58;70;9;82;16;85;0;29;83;61;5;71;68;52;17;29;44;65;51;94;65;9;0;92;62;16;39;83;22;0;38;81;24;63;22;35;32;57;54;9;6;2;91;63;
60;73;36;33;70;20;29;64;16;77;59;35;33;54;99;53;20;60;52;88;63;51;94;94;42;50;24;80;71;65;99;92;46;0;74;50;84;94;9;59;48;66;32;59;35;3;14;95;71;19;32;31;38;69;44;87;6;54;78;98;93;13;88;74;29;91;19;48;69;86;25;82;99;79;11;70;30;36;92;34;
32;55;66;23;39;45;74;16;18;56;52;14;93;21;45;74;10;88;54;60;85;63;95;56;0;44;24;0;23;44;86;0;88;73;31;38;61;89;8;62;8;27;5;12;72;79;8;5;55;99;40;4;87;31;62;83;67;35;78;78;29;52;61;54;100;80;66;72;94;19;78;74;31;69;86;6;2;12;70;78;
19;75;28;0;10;56;76;45;91;43;93;18;67;41;38;81;20;11;81;12;27;28;34;46;53;92;6;67;36;36;62;60;32;68;100;41;37;59;68;54;92;27;22;50;50;50;38;19;81;62;26;73;93;18;24;69;35;10;85;99;35;100;11;48;43;10;59;55;1;42;56;46;48;64;73;52;25;64;67;76;
79;4;84;32;96;45;2;60;83;97;37;22;91;90;74;16;86;12;56;0;50;94;7;93;45;79;48;3;4;89;39;71;29;39;76;100;57;78;64;76;40;2;0;14;33;27;65;100;48;0;79;29;73;66;77;87;10;73;90;90;70;14;32;2;37;28;78;73;17;3;33;28;37;41;22;84;77;5;43;64;
100;54;76;47;6;68;69;71;11;19;51;18;19;93;91;52;22;54;74;19;71;24;2;77;7;5;73;50;91;69;99;39;51;82;94;99;81;43;47;90;26;13;16;78;62;36;3;6;48;64;45;21;19;57;99;41;86;87;17;61;96;85;54;80;69;34;15;36;31;6;9;75;16;38;23;57;9;70;58;14;
94;67;44;50;46;67;75;37;59;1;38;95;14;61;41;12;28;36;75;4;95;10;26;79;59;69;68;10;51;46;96;23;47;68;37;92;45;3;25;37;99;34;33;46;47;52;94;50;75;4;21;75;9;9;39;76;29;10;48;96;32;28;86;87;66;97;96;4;10;84;17;27;6;19;90;49;80;58;18;34;
83;23;62;23;4;39;86;27;88;84;89;70;43;90;48;69;95;6;4;21;47;58;22;68;91;1;46;83;51;20;93;91;68;35;85;7;68;69;62;78;67;63;8;72;58;63;17;94;46;58;83;50;12;22;52;99;26;17;98;37;77;4;28;23;90;53;78;61;93;49;31;97;86;72;98;25;98;52;21;71;
19;5;87;32;75;7;58;84;8;16;46;92;3;64;58;14;34;62;43;47;52;19;23;53;62;98;71;51;99;19;69;72;4;60;66;62;29;48;13;52;76;52;13;92;63;99;83;11;91;72;65;25;97;27;42;41;23;1;33;88;37;74;100;45;73;87;7;37;12;52;96;25;39;80;45;80;13;40;11;52;
80;61;4;77;75;72;64;72;57;96;89;66;46;57;91;4;46;84;14;9;52;9;92;34;7;33;88;30;81;99;57;26;60;81;38;80;72;42;5;90;62;46;41;15;97;93;78;38;95;68;21;79;37;12;4;68;99;99;81;58;31;99;70;100;42;74;47;52;21;55;96;14;17;94;34;98;15;55;59;47;
44;18;1;70;26;13;69;16;70;35;98;47;81;98;52;98;37;57;67;13;1;21;73;80;24;7;96;4;65;48;13;47;47;76;45;100;57;50;81;87;36;42;45;92;76;98;13;29;36;58;91;2;6;23;39;51;31;54;8;24;15;82;98;53;94;8;35;67;68;19;74;15;46;83;76;98;45;94;47;97;
18;87;8;45;6;76;61;45;88;49;66;79;100;20;19;32;55;32;65;33;67;26;69;33;65;10;29;22;49;77;24;88;20;54;64;12;4;15;44;71;68;93;63;74;53;50;62;83;70;85;99;97;88;14;7;84;69;76;64;19;11;39;21;81;67;68;19;44;11;85;77;89;83;2;17;46;9;45;72;39;
65;28;49;56;30;15;100;80;17;48;55;48;80;99;31;42;66;88;39;89;49;16;62;10;78;37;13;0;25;35;18;89;58;73;61;77;91;79;57;92;57;1;43;67;35;12;94;75;0;22;39;14;47;74;0;12;12;29;8;57;14;93;10;18;5;98;81;8;40;88;61;9;88;16;88;94;71;19;26;100;
74;47;91;71;23;41;20;76;66;98;41;45;71;29;39;43;28;42;69;74;36;10;94;22;75;21;36;59;16;93;60;59;6;3;68;23;100;72;9;43;28;63;78;38;18;65;100;69;69;35;9;23;73;75;63;28;17;97;19;86;20;56;92;2;12;74;69;18;51;4;79;63;98;58;22;50;59;8;30;11;
13;69;93;50;25;8;69;9;52;36;24;61;86;38;4;34;51;19;82;46;79;59;32;18;12;64;21;24;96;80;85;38;95;57;81;99;48;16;81;42;16;94;78;58;15;45;4;85;22;52;25;73;41;70;24;8;97;94;43;5;85;49;92;25;18;66;35;74;69;54;78;12;68;52;80;85;56;31;36;65;
29;35;91;26;69;48;86;33;94;93;20;32;5;73;56;90;10;77;33;84;9;44;38;69;29;72;97;96;60;64;59;47;69;67;21;35;0;14;32;72;22;61;77;81;91;77;24;83;82;21;50;34;88;5;49;4;78;40;52;65;14;66;59;2;33;45;96;8;82;47;24;7;2;24;26;55;47;36;23;37;
99;3;25;75;62;69;81;64;22;68;85;13;19;90;42;39;21;34;34;68;40;29;87;77;27;17;34;5;92;6;23;54;1;96;21;41;2;73;56;93;55;65;78;18;95;37;63;90;51;98;73;4;55;59;92;51;88;35;33;1;12;9;77;54;90;50;43;30;40;94;73;79;30;23;57;67;93;58;14;14;
4;74;59;55;73;70;42;69;31;18;64;35;54;83;31;92;10;64;15;34;35;15;77;11;78;55;58;89;73;83;32;92;17;76;85;27;59;53;63;79;89;30;44;96;69;69;47;62;3;40;12;56;20;6;42;61;28;32;47;70;18;33;10;67;27;61;94;16;99;32;19;74;76;10;8;97;37;47;82;89;
95;88;71;44;60;33;63;28;47;39;73;88;78;53;60;33;24;98;87;39;15;23;29;57;22;31;98;40;67;42;53;35;57;84;33;82;44;70;46;19;29;71;18;97;38;50;100;98;67;16;73;49;45;22;33;56;61;42;34;33;9;90;61;48;75;78;10;35;31;82;40;58;61;46;52;61;35;86;93;42;
73;60;97;100;63;75;16;69;85;69;9;33;32;78;55;100;80;82;93;67;42;34;13;80;13;48;57;100;50;72;64;55;90;23;80;90;14;71;99;76;35;21;11;42;48;80;95;25;50;14;3;37;41;19;78;27;90;38;68;23;51;23;77;4;81;23;32;11;43;88;98;4;75;77;83;86;23;7;72;50;
37;92;15;45;51;77;87;39;25;71;63;71;12;46;99;39;94;0;18;27;52;37;72;64;56;38;58;0;89;13;82;71;44;39;6;96;12;28;28;5;45;98;82;57;35;46;59;17;68;32;85;84;27;47;32;82;80;33;14;3;82;91;12;76;62;43;42;20;7;3;89;12;12;15;79;77;47;74;58;34;
41;42;8;85;91;41;88;83;33;6;14;42;44;53;83;1;11;42;37;59;53;93;25;0;66;25;55;55;97;0;10;7;45;24;81;38;79;69;40;77;30;38;82;45;7;35;94;7;33;56;33;5;38;74;41;47;48;82;28;72;46;6;12;19;60;55;90;52;80;62;98;52;25;65;77;36;46;19;36;91;
75;51;88;54;41;7;72;48;20;46;8;97;46;46;33;81;96;100;52;95;6;56;22;80;37;95;91;94;44;59;57;48;27;60;78;22;39;39;7;13;62;83;21;44;66;28;24;9;5;99;41;50;0;30;12;55;53;54;51;52;70;79;100;65;88;29;33;94;59;59;82;68;15;64;20;50;6;37;79;20;
41;87;7;31;84;49;76;47;51;47;85;16;2;92;64;28;15;80;78;75;53;12;88;95;90;58;59;55;84;51;12;3;95;55;15;20;54;11;25;90;48;55;16;43;54;27;81;35;19;68;93;97;23;58;1;69;87;13;87;21;58;28;89;95;20;39;32;25;81;65;61;4;22;27;9;50;42;29;40;58;
69;75;81;40;0;49;39;80;97;4;66;87;26;40;1;19;40;97;35;48;38;95;74;81;74;89;67;18;96;90;95;35;17;78;35;13;66;35;14;79;26;81;89;4;44;27;91;36;62;45;11;61;98;24;19;82;54;44;49;18;59;30;5;95;16;34;2;52;20;15;96;44;40;67;4;80;27;5;10;45;
20;58;78;10;28;32;78;55;58;93;34;88;11;88;66;93;50;4;91;29;74;74;72;11;73;44;37;70;86;86;76;73;57;96;0;73;84;85;57;77;50;91;94;84;86;49;7;44;52;54;59;19;42;93;4;48;11;58;36;93;19;60;52;92;92;100;27;24;87;28;95;37;23;87;13;26;59;23;63;76;
66;86;62;95;29;75;99;50;3;71;22;80;2;58;19;74;67;29;62;97;95;43;38;50;86;28;13;54;28;86;70;7;7;68;12;35;11;74;3;41;16;8;81;56;18;12;93;50;9;84;54;57;63;57;40;57;57;44;92;94;62;100;9;95;68;22;36;33;32;34;17;20;66;79;71;24;92;91;70;37;
98;48;68;7;7;10;72;29;77;54;24;12;10;33;57;15;2;21;52;58;34;87;91;16;0;27;23;12;57;0;85;29;3;74;52;33;24;23;39;0;30;5;1;37;69;86;68;61;32;54;19;95;66;26;6;6;66;59;43;70;43;95;70;98;6;43;27;58;85;1;85;98;58;49;52;47;87;85;81;86;
71;92;40;89;64;27;100;41;11;26;58;14;45;16;17;32;54;6;45;14;93;79;66;30;39;20;44;89;79;36;55;71;96;1;19;79;97;35;17;43;69;63;69;26;22;9;98;98;60;17;84;84;5;79;28;14;54;55;68;73;70;28;11;37;31;58;6;14;64;33;42;13;37;66;89;65;51;56;7;70;
100;46;88;26;85;42;21;64;90;22;56;20;72;30;7;11;14;70;35;17;61;31;60;22;90;58;81;74;96;49;58;55;59;19;87;34;12;81;39;85;100;64;35;73;51;4;39;72;9;80;11;99;42;44;45;69;89;89;83;60;0;33;34;7;54;78;26;26;64;27;21;99;90;39;93;73;1;13;61;26;
93;61;36;6;15;58;54;74;43;18;100;77;24;55;70;47;98;94;12;54;25;31;9;79;84;62;64;88;48;71;44;23;80;50;61;14;50;64;40;90;58;53;28;87;73;15;71;47;94;60;43;47;29;30;59;37;78;62;1;65;84;27;19;12;4;60;66;25;75;93;18;48;76;20;73;4;83;81;20;4;
13;100;14;25;92;58;88;79;55;19;80;17;41;38;80;50;77;62;72;89;8;75;95;89;36;22;69;43;84;43;3;59;31;55;85;52;10;96;19;57;86;31;4;11;98;20;73;3;20;46;17;25;59;32;98;53;32;85;56;61;25;93;2;30;97;55;47;98;57;0;68;36;53;100;21;57;36;100;47;26;
62;95;60;20;90;18;43;86;48;20;71;28;58;22;4;52;57;13;20;30;100;5;23;77;58;26;6;95;65;99;43;21;65;49;76;90;12;78;67;70;78;12;91;34;37;33;10;56;27;43;77;3;97;48;74;90;99;82;36;25;30;86;42;42;0;80;13;61;62;27;63;77;79;55;9;11;87;25;93;9;
39;91;39;25;60;65;18;9;84;63;69;19;84;8;19;48;51;13;43;8;83;78;13;30;42;7;23;24;22;91;10;44;11;72;100;5;66;48;14;99;33;51;19;72;13;24;79;14;48;38;24;27;27;19;72;55;80;97;53;50;24;37;38;100;87;31;77;14;84;43;65;44;53;16;72;3;87;69;66;12;
21;55;89;38;17;68;57;53;97;89;1;45;20;9;23;32;38;7;60;3;9;39;43;25;86;61;43;28;26;23;37;87;25;85;38;94;33;72;29;15;77;10;86;76;55;44;9;78;65;47;23;74;0;26;2;40;88;77;5;79;11;82;27;37;44;1;95;4;19;45;19;92;34;87;18;16;52;62;88;52;
76;46;76;27;43;54;14;68;64;32;45;13;57;93;79;63;3;92;89;91;75;47;32;10;65;34;94;0;54;58;8;47;50;83;1;5;75;9;84;26;20;78;10;76;71;100;82;44;28;70;29;62;81;19;51;23;88;41;15;6;27;66;48;8;27;32;37;85;31;100;64;35;20;35;82;85;1;13;39;44;
67;83;30;7;28;51;34;60;56;29;30;87;68;27;37;13;37;34;58;84;96;31;85;33;67;30;10;31;19;19;100;85;26;78;25;6;14;39;41;61;90;50;31;85;80;37;41;62;60;63;43;78;6;69;87;95;83;65;23;91;70;89;69;74;2;32;14;0;59;47;34;50;47;88;48;41;40;75;73;11;
40;67;47;39;2;69;44;18;20;37;95;11;14;0;87;71;45;39;7;29;33;20;67;90;6;17;32;74;47;5;64;1;21;94;44;29;42;34;69;22;63;69;98;85;15;93;10;86;51;81;44;3;23;66;7;74;69;37;52;14;46;80;6;0;98;100;16;58;50;57;47;31;3;18;90;28;10;59;27;90;
67;43;87;85;82;65;17;96;31;84;51;65;51;72;0;55;14;57;78;68;90;59;42;32;66;68;29;70;88;35;12;92;14;35;36;65;27;40;90;55;51;86;69;39;57;88;9;59;76;4;74;7;71;45;95;0;61;24;23;31;56;11;21;79;78;89;85;67;58;42;56;22;8;98;53;32;28;65;47;100;
20;30;75;83;92;55;67;4;32;68;16;67;52;89;4;82;100;39;58;28;88;42;87;52;67;85;7;11;87;85;85;6;91;3;41;3;97;95;15;20;100;100;54;19;23;28;5;59;14;37;1;4;64;6;44;84;56;67;40;15;43;89;6;26;91;92;38;11;15;48;37;96;94;81;27;82;94;50;61;23;
69;33;24;1;56;80;68;72;27;83;90;31;10;26;36;40;93;96;23;72;56;55;60;70;58;69;96;29;41;95;3;38;1;59;78;5;80;57;21;57;96;48;76;87;71;90;52;11;81;87;10;38;58;11;39;42;47;7;83;14;8;6;65;38;15;72;45;24;10;36;69;86;100;45;8;53;83;46;6;22;
17;14;57;24;48;54;92;100;70;9;8;58;56;89;96;27;97;98;92;23;99;90;32;55;34;57;3;68;99;26;64;8;74;13;87;53;32;73;38;43;40;57;51;25;43;18;11;84;73;11;48;97;80;81;8;77;92;55;90;4;31;53;5;25;71;64;46;5;19;78;60;9;98;22;62;76;53;38;8;87;
18;2;70;75;34;87;40;32;51;54;81;3;64;70;56;80;16;57;89;21;56;52;90;68;89;5;66;25;73;36;84;7;7;99;69;0;93;49;8;0;32;72;6;11;39;8;10;73;6;73;55;67;92;5;85;25;35;23;54;5;34;95;51;63;21;21;85;57;58;11;4;41;99;20;44;66;47;98;45;59;
40;56;60;90;76;77;36;11;38;92;26;42;95;16;27;43;0;73;52;75;4;50;12;83;16;99;35;31;24;20;43;63;65;94;58;75;98;28;45;100;70;77;56;33;72;18;6;26;11;90;43;61;20;77;43;74;65;85;56;42;85;83;5;95;0;60;76;10;8;51;1;45;85;8;44;96;21;82;61;53;
42;94;97;96;55;49;37;37;41;15;14;73;4;100;78;77;99;100;93;68;80;11;88;50;4;66;14;60;19;98;77;46;27;20;95;54;58;43;4;25;58;44;83;95;40;56;92;88;64;49;38;12;44;22;75;37;75;75;37;62;85;28;63;6;89;66;62;70;90;49;12;39;33;91;64;80;68;19;63;14;
47;90;77;90;60;81;100;43;16;33;12;92;37;11;36;7;44;19;93;23;48;91;67;13;3;38;20;54;45;26;81;52;3;71;85;85;34;78;61;87;54;35;71;89;74;31;97;45;0;2;52;42;67;21;55;58;84;90;8;58;36;9;84;70;12;3;55;26;81;67;22;29;48;45;83;94;57;67;17;72;
3;62;53;64;100;39;29;91;37;52;23;59;75;46;100;5;79;1;84;63;62;97;81;62;18;97;12;21;48;12;3;75;50;100;85;81;31;0;95;45;8;81;47;57;48;36;79;7;40;15;94;41;27;24;47;82;61;19;100;12;8;6;60;66;80;33;8;62;23;80;8;1;96;3;87;3;53;46;26;63;
36;5;86;77;64;66;14;61;11;47;83;94;29;60;81;43;10;92;55;82;93;22;79;56;10;42;28;75;33;36;65;85;59;69;32;52;76;75;17;5;5;76;10;86;67;86;22;21;66;81;48;40;15;85;29;81;13;62;88;65;77;82;96;4;71;54;59;86;41;23;45;69;54;21;24;57;24;65;90;45;
49;40;44;55;37;62;74;55;76;37;64;23;79;43;18;36;93;0;36;36;2;62;42;28;48;58;95;6;61;78;35;10;16;63;61;50;17;54;34;8;66;72;53;92;13;68;29;69;72;92;72;100;10;1;59;99;70;43;99;15;26;69;63;16;74;65;65;62;2;70;73;40;85;84;14;57;81;51;57;38;
83;97;70;30;89;30;88;97;26;74;7;20;95;21;42;6;18;67;2;25;43;14;49;19;85;9;2;77;18;31;63;73;5;38;75;5;97;73;14;64;20;30;92;17;7;95;17;22;72;47;49;79;62;64;92;46;84;57;53;43;44;7;98;16;63;73;15;79;40;26;7;25;17;66;8;94;74;55;55;24;
100;68;56;55;68;49;10;32;58;7;54;5;10;32;57;62;49;36;56;20;22;57;18;22;39;5;23;36;82;77;89;69;23;65;13;50;21;12;97;57;51;52;19;83;49;81;100;36;42;88;93;90;41;3;5;55;24;13;49;61;34;20;10;65;57;72;96;3;54;11;2;58;81;85;82;20;48;60;67;86;
80;45;88;17;59;27;91;46;53;40;67;76;93;99;30;92;60;60;24;48;77;99;27;1;29;78;58;64;26;19;65;66;1;100;87;26;90;30;58;66;71;65;63;87;40;11;3;66;55;28;66;48;53;70;64;69;51;83;56;54;8;68;89;41;70;52;85;64;95;93;78;87;54;41;34;40;24;93;93;23;
92;62;83;57;9;81;47;20;18;46;21;25;32;2;18;2;70;68;85;88;2;64;12;4;24;22;18;3;21;86;60;96;49;47;0;83;37;65;87;91;85;41;82;95;61;51;1;16;15;31;90;58;31;65;9;87;64;9;31;72;97;21;57;81;92;11;52;79;28;73;35;23;6;0;47;80;46;57;3;62;
69;13;76;51;19;80;72;9;18;41;34;47;37;6;14;4;58;43;92;19;15;97;1;89;18;33;1;60;17;59;34;10;47;72;33;83;43;79;67;69;18;3;100;89;85;92;64;60;49;35;18;80;30;5;23;32;54;62;99;35;61;5;83;7;14;58;77;16;18;30;6;22;52;26;99;64;16;4;99;90;
95;95;77;98;48;60;91;85;24;37;43;2;38;94;95;21;64;96;35;52;4;20;6;30;99;55;82;100;37;83;76;29;77;80;64;49;92;33;7;16;69;23;22;98;89;19;63;63;29;6;34;64;27;99;75;27;18;45;30;57;90;84;45;10;86;77;32;98;49;82;34;9;66;68;63;15;89;26;54;33;
28;79;49;87;58;15;29;68;72;85;51;1;100;89;13;17;66;32;48;7;18;33;71;78;88;91;24;7;19;57;26;97;51;71;84;30;26;61;5;27;46;9;23;64;23;2;9;67;24;92;60;49;14;92;32;28;20;85;46;69;57;16;17;1;19;24;40;86;20;94;99;2;76;68;84;71;95;88;96;62;
40;75;18;14;98;29;71;26;64;36;5;99;98;26;28;89;59;91;67;75;32;82;89;74;22;8;79;7;21;67;62;95;97;91;14;42;46;47;40;90;78;27;100;14;30;17;13;76;59;53;13;15;51;32;53;44;71;65;72;82;49;8;81;18;71;69;41;18;50;69;43;79;16;20;20;24;66;14;38;37;
80;37;37;21;37;17;40;91;32;11;59;61;39;98;32;41;90;52;65;44;11;1;82;79;23;92;73;68;74;30;37;4;59;18;42;73;5;83;86;34;2;20;26;19;9;65;22;13;94;32;64;15;26;80;51;88;21;33;63;43;52;29;67;91;56;53;100;52;88;8;34;63;56;48;59;60;9;94;6;18;
22;8;82;9;81;44;19;93;7;7;79;15;35;91;20;36;97;98;75;13;49;50;15;9;98;61;64;65;38;14;70;57;73;89;18;22;5;10;53;65;25;27;0;38;51;3;29;53;71;71;44;87;41;9;6;69;55;58;68;71;5;55;15;35;26;64;10;78;65;76;36;38;89;59;39;31;52;22;88;74;
62;40;89;80;98;83;6;90;25;20;99;41;27;18;12;96;13;16;44;19;4;1;58;49;68;54;42;40;74;15;34;8;15;76;20;37;54;32;19;29;66;95;30;84;83;45;37;2;57;81;78;99;38;95;43;1;50;39;89;80;7;96;28;21;77;49;2;65;63;29;53;90;19;17;81;0;15;45;2;1;
43;61;24;64;22;22;5;68;18;48;35;8;17;18;8;97;88;19;74;1;60;32;87;100;90;24;3;46;10;90;93;17;26;0;85;83;49;59;36;79;96;78;35;62;81;26;32;64;53;68;43;36;67;58;60;91;65;94;61;46;41;24;91;72;23;78;49;90;91;9;89;60;55;27;53;47;94;72;65;23;
60;90;15;90;41;36;82;98;40;27;39;64;44;55;61;88;35;63;29;87;34;7;10;76;35;99;89;61;75;92;34;59;0;22;77;59;84;27;21;77;27;60;50;56;69;42;66;1;3;99;38;1;63;41;32;16;99;0;72;47;52;69;72;33;83;92;35;87;60;29;85;43;66;93;33;1;7;23;25;75;
98;9;2;73;40;74;18;44;43;35;58;100;100;2;76;32;99;10;30;58;78;76;63;5;99;36;86;90;62;16;92;61;18;69;13;40;14;2;15;23;78;35;7;34;80;64;63;68;33;65;21;44;28;82;92;30;22;65;22;99;36;91;62;78;90;75;74;64;52;17;56;47;47;53;5;3;15;80;66;61;
32;71;84;76;71;46;27;43;46;86;59;38;56;8;67;100;64;48;0;4;50;12;63;18;55;83;17;99;87;61;89;39;88;69;70;80;80;54;60;82;8;57;15;49;51;78;64;28;52;41;73;14;40;65;92;71;5;84;73;60;96;74;44;11;43;98;41;19;45;62;65;47;21;41;12;76;8;10;20;93;
50;99;99;87;92;75;82;72;56;22;6;44;19;17;34;44;85;16;44;44;78;16;10;87;99;51;48;66;86;70;33;55;12;8;72;25;58;49;91;28;45;58;86;87;94;46;93;17;90;53;57;78;18;62;93;4;16;2;56;58;49;6;74;48;46;98;2;65;51;31;41;26;5;84;46;80;21;23;51;27;
92;80;51;3;43;48;99;80;72;27;29;89;6;1;44;94;39;36;22;94;10;84;14;96;35;99;29;8;13;99;27;16;82;81;34;85;100;40;15;49;65;21;46;82;5;19;15;91;61;4;32;48;3;82;59;72;46;32;66;86;26;31;37;86;88;90;90;7;68;99;40;66;77;40;69;64;95;48;59;33;
44;57;59;37;88;47;20;9;61;33;5;18;93;0;27;52;31;73;89;17;56;68;67;69;7;53;47;86;24;59;9;52;79;47;72;14;54;32;92;74;16;83;72;8;50;70;68;55;55;87;66;46;94;41;81;69;42;69;58;49;19;77;100;29;3;33;69;25;36;39;14;4;21;73;48;63;76;7;94;10;
